SupplierID,PurchaseOrderID,TransactionAmount,IsFinalized,SupplierName,SupplierCategoryID,PersonID,Goods_Category
7,1362.0,168548011.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1363.0,409283712.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1364.0,168963418.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1365.0,1048248.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1366.0,222566.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1367.0,410287248.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1368.0,168874988.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1369.0,411894396.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1370.0,169212481.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1371.0,412207380.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1372.0,170108542.79999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1373.0,413504028.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1374.0,170825259.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1375.0,413692812.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1376.0,171460915.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1377.0,938952.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1378.0,494978.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1379.0,414666540.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1380.0,171941652.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1381.0,415277604.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1382.0,172356976.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1383.0,415794276.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1384.0,172394859.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1385.0,416800296.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1386.0,172705939.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1387.0,416730744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1388.0,173495934.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1389.0,531576.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1390.0,417600144.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1391.0,174256286.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1392.0,418265856.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1393.0,175298324.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1394.0,419214744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1395.0,175162158.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1396.0,421326144.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1397.0,176295816.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1398.0,421753392.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1399.0,176910314.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1400.0,69552.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1401.0,79488.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1402.0,421932240.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1403.0,176865768.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1404.0,421798104.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1405.0,178514110.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1406.0,422689860.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1407.0,179215714.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1408.0,424433628.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1409.0,179342812.79999998,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1410.0,425079468.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1411.0,179238445.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1412.0,425573784.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1413.0,180927316.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1414.0,426564900.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1415.0,181739293.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1416.0,427146156.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1417.0,182000404.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1418.0,428440320.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1419.0,182265901.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1420.0,428186952.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1421.0,182407986.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1422.0,1050732.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1423.0,275310.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1424.0,429471180.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1425.0,182249715.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1426.0,430067340.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1427.0,182578100.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1428.0,429585444.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1429.0,183181878.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1430.0,430278480.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1431.0,183436074.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1432.0,431431056.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1433.0,184471362.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1434.0,1785996.0000000002,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1435.0,643190.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1436.0,434295108.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1437.0,185305284.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1438.0,434021868.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1439.0,185153220.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1440.0,435477492.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1441.0,185640458.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1442.0,437487048.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1443.0,185985486.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1444.0,437273424.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1445.0,186294204.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1446.0,1564920.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1447.0,31795.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1448.0,439270560.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1449.0,185726736.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1450.0,440144928.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1451.0,186280624.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1452.0,440500140.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1453.0,187760923.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1454.0,441173304.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1455.0,187827454.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1456.0,442820196.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1457.0,188333568.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1458.0,1229580.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1459.0,117990.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1460.0,446096592.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1461.0,188340400.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1462.0,446881536.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1463.0,189189388.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1464.0,447527376.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1465.0,190038502.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1466.0,449797752.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1467.0,193169253.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1468.0,450739188.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1469.0,194887105.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1470.0,914112.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1471.0,959446.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1472.0,452721420.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1473.0,195866049.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1474.0,453856608.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1475.0,196420107.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1476.0,455143320.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1477.0,197093602.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1478.0,454795560.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1479.0,196980868.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1480.0,455741964.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1481.0,196945970.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1482.0,278208.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1483.0,63590.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1484.0,456472260.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1485.0,196941538.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1486.0,457277076.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1487.0,197166880.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1488.0,457749036.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1489.0,197894152.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1490.0,457545348.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1491.0,198010695.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1492.0,458290548.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1493.0,198401180.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1494.0,104328.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1495.0,307933.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1496.0,458106732.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1497.0,199170100.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1498.0,458578692.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1499.0,200041902.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1500.0,459892728.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1501.0,200584533.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1502.0,461629044.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1503.0,200801055.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1504.0,463032504.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1505.0,201977103.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1506.0,463278420.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1507.0,202119271.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1508.0,463154220.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1509.0,202811770.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1510.0,462925692.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1511.0,202871426.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1512.0,463561596.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1513.0,202916844.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1514.0,464219856.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1515.0,202925869.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1516.0,347760.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1517.0,117990.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1518.0,466010820.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1519.0,203767945.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1520.0,467491284.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1521.0,204843308.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1522.0,468132156.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1523.0,204611760.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1524.0,469105884.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1525.0,204591348.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1526.0,469771596.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1527.0,204471082.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1528.0,685584.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1529.0,127180.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1530.0,470703096.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1531.0,204723126.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1532.0,471999744.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1533.0,206097357.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1534.0,472501512.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1535.0,206589312.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1536.0,473927328.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1537.0,207664678.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1538.0,473783256.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1539.0,207996166.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1540.0,34776.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1541.0,776498.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1542.0,474024204.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1543.0,209907770.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1544.0,475266204.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1545.0,210695655.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1546.0,476133120.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1547.0,212467906.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1548.0,478664316.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1549.0,212650149.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1550.0,479980836.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1551.0,213505225.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1552.0,730296.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1553.0,377568.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1554.0,481091184.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1555.0,213746626.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1556.0,481672440.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1557.0,213515078.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1558.0,482981508.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1559.0,213709615.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1560.0,485117748.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1561.0,214660036.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1562.0,485241948.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1563.0,214757614.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1564.0,750168.0000000001,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1565.0,487405512.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1566.0,214828077.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1567.0,488843748.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1568.0,215068820.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1569.0,489216348.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1570.0,215550921.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1571.0,489181572.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1572.0,216758768.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1573.0,488674836.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1574.0,216597596.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1575.0,874368.0000000001,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1576.0,801504.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1577.0,490408668.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1578.0,217548968.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1579.0,491884164.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1580.0,217687536.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1581.0,493617996.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1582.0,217815379.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1583.0,493901172.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1584.0,217741147.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1585.0,494864964.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1586.0,218129439.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1587.0,312984.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1588.0,495361764.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1589.0,217666339.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1590.0,495858564.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1591.0,217804903.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1592.0,495943020.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1593.0,218156598.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1594.0,495736848.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1595.0,218560701.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1596.0,496792548.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1597.0,218488129.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1598.0,832140.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1599.0,95385.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1600.0,498141360.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1601.0,218149102.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1602.0,499167252.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1603.0,219078493.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1604.0,500620392.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1605.0,219507685.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1606.0,501787872.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1607.0,220107117.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1608.0,503782524.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1609.0,220376383.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1610.0,149040.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1611.0,31795.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1612.0,503305596.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1613.0,220153939.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1614.0,503703036.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1615.0,220278016.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1616.0,505734948.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1617.0,220149385.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1618.0,506581992.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1619.0,220269736.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1620.0,508415184.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1621.0,220671604.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1622.0,1473012.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1623.0,63590.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1624.0,510305508.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1625.0,221339926.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1626.0,511197264.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1627.0,221487433.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1628.0,511246944.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1629.0,222308478.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1630.0,511867944.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1631.0,223501089.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1632.0,514992816.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1633.0,223637997.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
7,1634.0,111283.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1635.0,514401624.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1636.0,223445156.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1637.0,514776708.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1638.0,224954892.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1639.0,514433916.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1640.0,224880660.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1641.0,514985364.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1642.0,225371624.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1643.0,514717092.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1644.0,225950479.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1645.0,424764.00000000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1646.0,1162306.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1647.0,516393792.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1648.0,227354806.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1649.0,518527548.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1650.0,227852064.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1651.0,520097436.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1652.0,227802092.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1653.0,520258896.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1654.0,227696896.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1655.0,520080048.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1656.0,228524770.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1657.0,1301616.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
4,1658.0,521813880.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1659.0,228682173.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1660.0,524051964.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1661.0,231957205.2,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1662.0,524812068.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1663.0,231965568.00000003,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1664.0,525177216.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1665.0,232030648.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1666.0,527117220.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1667.0,232404573.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1668.0,591192.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1669.0,98326.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1670.0,527246388.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1671.0,231973930.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1672.0,529263396.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1673.0,232580728.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1674.0,529285752.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1675.0,232683483.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1676.0,529720452.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1677.0,232703812.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1678.0,529571412.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1679.0,234397526.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1680.0,154008.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1681.0,47692.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1682.0,529978788.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1683.0,234161589.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1684.0,530242092.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1685.0,234493077.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1686.0,530927676.00000006,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1687.0,234710967.6,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1688.0,532052928.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1689.0,235263448.8,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1690.0,533183148.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1691.0,235908212.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1692.0,534060.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1693.0,117990.0,1.0,"Litware, Inc.",5,33,Packaging Supplier
4,1694.0,535701924.0,1.0,"Fabrikam, Inc.",4,27,Clothing Supplier
7,1695.0,237063812.4,1.0,"Litware, Inc.",5,33,Packaging Supplier
